id,longitude,latitude,basin,district_code,population,public_meeting
34971,37.14053174,-3.1974223,Pangani,5,35.0,True
53224,37.97557112,-4.49361203,Pangani,3,250.0,True
46946fc,29.74521419,-4.89846411,Lake Tanganyika,3,200.0,True
71572bhp,30.88699295,-1.74459609,Lake Victoria,1,0.0,True
25746,31.99391941,-8.80823112,Lake Rukwa,2,200.0,True
13050jn,35.28733789,-9.34466887,Rufiji,4,450.0,True
48533,38.3917523,-6.11569222,Wami / Ruvu,1,100.0,True
46828rx,40.12213949,-10.21481169,Ruvuma / Southern Coast,1,200.0,True
56470h,34.76039832,-8.80809483,Rufiji,4,54.0,True
51388wd,34.52193003,-4.81962384,Internal,2,1.0,
30492di,32.35662924,-5.17011328,Lake Tanganyika,4,0.0,True
36508g,36.67859137,-3.32505305,Pangani,2,150.0,True
51736,31.85583511,-3.3282964999999995,Lake Tanganyika,5,0.0,True
16820tq,32.74993594,-9.09553584,Lake Rukwa,6,0.0,True
9591bc,34.47450573,-9.60304905,Lake Nyasa,4,20.0,True
30358zb,39.25404615,-7.39037148,Rufiji,4,1444.0,True
17024rhf,37.64686202,-3.67800788,Pangani,2,65.0,True
17602,31.81958681,-1.28149907,Lake Victoria,6,0.0,True
56397k,31.67590054,-8.51202978,Lake Rukwa,2,400.0,True
2397r,35.29023177,-9.76263123,Lake Nyasa,2,0.0,True
18630i,33.33770679,-3.82266355,Internal,3,0.0,False
59255t,32.56679521,-4.91035681,Lake Tanganyika,3,0.0,True
58878okb,33.86775752,-9.27983954,Lake Nyasa,4,0.0,True
6344,0.0,-2e-08,Lake Victoria,1,0.0,
49153upp,39.06433761,-10.33888096,Ruvuma / Southern Coast,53,450.0,True
17095jq,37.1527412,-3.56943587,Pangani,4,200.0,True
27428f,35.63682243,-10.66876935,Ruvuma / Southern Coast,4,3800.0,False
23705l,34.57169764,-9.07929567,Rufiji,4,50.0,True
1796f,35.76788807,-4.02703004,Internal,1,131.0,True
72453wzl,29.77803122,-4.41661255,Lake Tanganyika,2,450.0,True
9273wz,38.11357751,-4.98426109,Pangani,2,200.0,True
14531avq,31.85425211,-8.1096514,Lake Rukwa,2,350.0,True
29777dh,33.73734691,-1.60973602,Lake Victoria,3,250.0,
11975vdp,36.88464527,-2.97390158,Internal,6,150.0,True
21885,39.13170432,-10.42415777,Ruvuma / Southern Coast,33,98.0,True
3237eqc,37.30535096,-5.78368116,Wami / Ruvu,7,1.0,True
20494lb,35.86841041,-4.20433564,Internal,1,300.0,True
23525,36.71565628,-3.35064833,Pangani,2,200.0,True
49755h,32.79878591,-8.81523559,Lake Rukwa,6,0.0,False
26450zb,0.0,-2e-08,Lake Victoria,1,0.0,False
72370pcq,38.91284736,-10.6324341,Ruvuma / Southern Coast,33,1.0,True
17940l,35.79015438,-10.45106671,Lake Nyasa,5,300.0,True
52543ohj,30.43524089,-6.80931211,Lake Tanganyika,1,500.0,True
48571,34.10009778,-1.20311792,Lake Victoria,6,400.0,True
30810xe,38.24613514,-4.6428410000000016,Pangani,1,1.0,True
1029,30.96403337,-5.05217514,Lake Tanganyika,3,1240.0,True
5089s,34.39412432,-1.90441518,Lake Victoria,2,1500.0,True
39127,29.98166094,-4.68335392,Lake Tanganyika,2,540.0,True
36321tt,36.79350598,-6.09044734,Wami / Ruvu,3,0.0,True
31476ivd,39.05729493,-5.02097718,Pangani,4,1.0,True
60217mv,34.02296208,-1.61369205,Lake Victoria,3,793.0,
4502,33.80224185,-9.13254508,Lake Nyasa,4,0.0,True
31122v,36.6217012,-3.21889,Internal,2,150.0,True
26970xnq,33.38902306,-3.61115372,Internal,7,0.0,True
24364st,35.12062127,-9.24961636,Rufiji,4,480.0,True
24435,35.63961312,-6.1680299000000005,Internal,5,0.0,True
49650jl,34.84378374,-10.59051195,Lake Nyasa,3,60.0,
30545ak,33.83742975,-9.25136403,Lake Nyasa,4,0.0,True
63606gv,32.80832931,-9.031578,Lake Rukwa,6,0.0,True
71268rl,36.3793484,-7.75077978,Rufiji,7,30.0,True
29328xa,33.70724912,-3.99277692,Internal,2,0.0,True
9886xd,37.89931581,-4.42926887,Pangani,3,75.0,True
44214lcy,32.98579839,-5.87728112,Lake Tanganyika,5,0.0,True
10480uzu,31.22114732,-6.37104756,Lake Rukwa,1,110.0,False
65552gs,34.60029233,-9.38500477,Lake Nyasa,4,50.0,True
724eqs,35.81867991,-8.93152541,Rufiji,3,400.0,True
58572lx,39.58459938,-9.82655707,Ruvuma / Southern Coast,23,300.0,False
40942qqs,33.43720813,-4.38200681,Internal,2,0.0,True
23314e,38.79805657,-4.97080233,Pangani,8,460.0,True
15160cg,38.36441966,-6.63605406,Wami / Ruvu,1,50.0,False
18351vu,37.18911107,-3.21761013,Pangani,5,50.0,True
5971,39.28310527,-7.42285183,Rufiji,4,200.0,True
9410wpg,34.70470017,-8.33083433,Rufiji,7,0.0,True
40900,34.74814382,-8.42422711,Rufiji,2,0.0,True
45890pdw,36.31772987,-2.82378681,Internal,6,1500.0,True
45075,38.2389018,-7.77376747,Rufiji,53,1.0,True
45258xmf,31.26891287,-7.76993997,Lake Rukwa,3,1500.0,True
66352v,39.47461693,-8.85522425,Ruvuma / Southern Coast,13,113.0,False
60183,33.48353421,-3.08301432,Lake Victoria,4,0.0,True
11855g,36.05606475,-3.52667822,Internal,1,,False
61841ibj,34.80120266,-11.27942032,Lake Nyasa,3,40.0,True
4840xs,37.32034126,-3.37783428,Pangani,6,1.0,True
43014mdj,38.20612686,-4.80679714,Pangani,2,100.0,True
60829mjk,34.60717769,-4.08382147,Internal,1,669.0,True
66853znu,36.16863187,-5.14434588,Internal,1,0.0,True
64924j,37.49389279,-6.89202662,Wami / Ruvu,6,160.0,True
9369fc,34.58789337,-1.90194289,Lake Victoria,2,300.0,
22363xi,33.77285408,-6.47177114,Lake Tanganyika,3,3500.0,True
27091,0.0,-2e-08,Lake Victoria,2,0.0,True
6838rlc,34.53881956,-9.31582134,Lake Nyasa,4,20.0,True
39513fzd,33.88148116,-1.3963905,Lake Victoria,6,400.0,True
46559kt,40.1563782,-10.26793504,Ruvuma / Southern Coast,5,218.0,True
69624d,39.29172319,-7.03279325,Wami / Ruvu,43,1041.0,True
26331glk,38.97692296,-6.99103197,Wami / Ruvu,33,2000.0,True
49575ooc,35.49655536,-2.23100665,Lake Victoria,5,153.0,True
8607pbd,34.19079738,-3.20478518,Internal,6,0.0,True
36154hv,33.1400176,-8.63976184,Lake Rukwa,1,,True
29459vhs,36.78850597,-3.35670711,Pangani,7,98.0,True
58857vx,34.63942856,-9.10374362,Rufiji,4,36.0,True
70311nzj,32.66885144,-4.10392149,Lake Tanganyika,3,0.0,
64939f,36.47806657,-3.31042174,Internal,1,1.0,False
35716qu,36.3532143,-5.71062938,Wami / Ruvu,3,0.0,True
32888ko,37.98175429999999,-4.48223267,Pangani,3,120.0,True
69067,39.26681594,-7.38937668,Rufiji,4,700.0,True
40957m,30.04198584,-4.71263694,Lake Tanganyika,2,230.0,True
24546lka,35.92743712,-6.47944332,Rufiji,4,0.0,True
66025,33.74372528,-1.60720401,Lake Victoria,3,250.0,
7731ur,39.19696222,-6.89915488,Wami / Ruvu,2,123.0,
33639rp,30.49946532,-3.66983615,Lake Tanganyika,1,130.0,True
50416c,30.25852854,-4.5245332000000005,Lake Tanganyika,2,560.0,True
23071,39.14117577,-7.14846392,Wami / Ruvu,4,700.0,True
39306ags,33.80222015,-9.53384885,Lake Nyasa,3,0.0,True
16251,34.21003669,-1.318797,Lake Victoria,6,1000.0,False
26942x,37.52590312,-6.82036376,Wami / Ruvu,6,1.0,True
57853,39.77791353,-10.35200957,Ruvuma / Southern Coast,1,400.0,True
25094r,35.79146115,-10.43718116,Lake Nyasa,5,120.0,True
15185ef,37.59303349,-3.25480304,Pangani,1,1.0,True
27750wqj,37.62931678,-3.28606341,Pangani,1,1.0,True
17575aok,33.82136897,-3.57722605,Internal,8,0.0,True
18393bbu,36.78158022,-2.5491083,Internal,6,200.0,True
47017,31.01181589,-1.75523796,Lake Victoria,1,0.0,True
26175px,39.09852353,-7.74622382,Rufiji,53,1.0,True
41617n,35.79914273,-3.90475304,Internal,1,485.0,True
16863,36.83877812,-3.56160862,Pangani,2,300.0,True
66618ksn,30.290854,-4.67540379,Lake Tanganyika,2,2100.0,True
43736il,37.97034868,-4.50256152,Pangani,3,210.0,True
54567,37.46870347,-3.31904727,Pangani,4,15.0,True
54957i,38.89635463,-7.92748091,Rufiji,53,1.0,True
70497olj,31.65364711,-1.25681674,Lake Victoria,7,0.0,True
22834u,39.60098956,-10.73479179,Ruvuma / Southern Coast,4,1.0,True
32680xb,34.84560924,-8.78070521,Rufiji,4,30.0,True
11392,39.30043844,-7.00969313,Wami / Ruvu,43,3600.0,True
71348,38.89229905,-6.4443225,Wami / Ruvu,1,200.0,True
72994e,36.70381363,-8.65537334,Rufiji,4,420.0,True
66359,37.50460736,-3.2962867999999994,Pangani,4,1.0,False
46123z,38.05164569,-4.36073319,Pangani,3,320.0,True
55615,33.33172236,-3.09374429,Lake Victoria,4,0.0,True
35216xyr,37.56364799,-3.00210741,Internal,1,1.0,True
11531l,34.31704435,-1.89072764,Lake Victoria,2,,False
68435k,30.15528699,-4.49929729,Lake Tanganyika,2,120.0,True
24032cya,34.64396884,-8.77816815,Rufiji,4,250.0,True
19365z,36.00666434,-4.70968483,Internal,1,0.0,True
23456b,38.71435472,-5.13612669,Pangani,3,500.0,True
24056rx,30.91857625,-1.73090394,Lake Victoria,1,0.0,True
16793cv,29.81397166,-4.38805999,Lake Tanganyika,2,380.0,True
11609,36.94637187,-3.39484794,Pangani,7,380.0,True
14959zr,37.6335023,-3.34138654,Pangani,1,1.0,True
15742yaa,33.16943169,-2.88499576,Lake Victoria,7,0.0,
37673gca,31.53188614,-1.55962287,Lake Victoria,2,0.0,True
30826hib,35.2982029,-3.5191361000000003,Internal,30,100.0,True
31003v,0.0,-2e-08,Lake Victoria,1,0.0,True
65449itw,37.65754363,-3.70745784,Pangani,2,1300.0,True
21499eaw,36.04530091,-4.85037157,Internal,1,0.0,True
48893c,36.32462551,-6.21751127,Wami / Ruvu,1,0.0,True
66134da,32.50719169,-3.27983905,Lake Tanganyika,3,0.0,True
55206hxo,36.85380386,-3.49635363,Pangani,2,200.0,True
58622lvo,34.18754676,-3.17896777,Internal,6,0.0,True
73757i,33.9854131,-1.7078805,Lake Victoria,3,350.0,
42976,34.83643839,-8.53744399,Rufiji,2,0.0,True
1668iv,37.86891356,-4.28059637,Pangani,3,210.0,True
34385ao,34.12842092,-3.09289721,Lake Victoria,2,0.0,True
2676,34.99222679,-10.94454063,Lake Nyasa,3,80.0,
48081vjr,34.87530454,-4.66380843,Internal,2,1.0,
53360c,29.69554604,-4.74646734,Lake Tanganyika,3,132.0,True
36149j,35.40407219,-5.24483285,Internal,1,0.0,True
38065yu,32.19880131,-3.3556681000000004,Lake Tanganyika,5,0.0,True
54577v,36.86984496,-7.90237342,Rufiji,3,140.0,True
46986dr,37.42711414,-6.92117883,Wami / Ruvu,6,150.0,True
38247t,36.83135448,-8.01483103,Rufiji,3,200.0,True
16833ax,32.89342888,-9.29830869,Lake Nyasa,6,0.0,False
53508,33.44924406,-3.59130344,Internal,7,0.0,False
30993b,31.56531948,-1.51185669,Lake Victoria,2,0.0,True
16472uc,35.59335905,-3.66554963,Internal,30,2000.0,True
13888zlh,39.15761808,-4.77093512,Pangani,8,1.0,True
22120fy,33.79847529,-9.26136529,Lake Nyasa,4,0.0,True
32962,31.768267600000005,-1.34926808,Lake Victoria,2,0.0,True
43738qab,30.49417247,-3.59582039,Lake Tanganyika,1,500.0,True
20240weh,36.36827656,-8.78479684,Rufiji,4,1.0,True
4248xe,38.07640085,-6.01247345,Wami / Ruvu,1,1500.0,True
10801,29.82238387,-4.53052151,Lake Tanganyika,2,540.0,True
794,39.72880777,-10.84456068,Ruvuma / Southern Coast,4,1.0,True
37150lo,33.837607299999995,-1.96743394,Lake Victoria,4,360.0,True
38456y,29.8217242,-4.39023784,Lake Tanganyika,2,570.0,True
62355y,29.94137563,-4.42013614,Lake Tanganyika,2,540.0,True
36424,33.83348593,-9.29487668,Lake Nyasa,4,0.0,True
32498mn,33.09650542,-3.00169763,Lake Victoria,7,0.0,True
33038ih,37.86209052,-10.12017946,Ruvuma / Southern Coast,43,350.0,True
58263yrl,38.66079558,-5.80555966,Pangani,6,13.0,False
58588go,37.61095636,-3.23597056,Pangani,1,1.0,True
35003,38.90673279,-7.35487875,Rufiji,43,230.0,True
46513vzx,30.10118315,-4.59638944,Lake Tanganyika,2,620.0,True
18856wn,38.30883063,-4.6414377,Pangani,1,,True
62989,34.87836615,-8.835866000000003,Rufiji,4,40.0,True
44346l,32.57993571,-3.94363049,Lake Tanganyika,3,0.0,True
30185pbd,31.89800935,-4.91657802,Lake Tanganyika,4,0.0,True
22910ro,33.78791524,-9.12129199,Lake Nyasa,4,0.0,True
57569,30.68543738,-2.47182032,Lake Victoria,30,0.0,True
56972zfx,0.0,-2e-08,Lake Victoria,1,0.0,True
18156zph,37.11648229,-3.16278939,Pangani,7,1.0,True
6156g,39.21124544,-6.90147253,Wami / Ruvu,2,150.0,
21838,38.31378717,-6.54812088,Wami / Ruvu,1,150.0,True
47128pr,38.71389050000001,-6.94314947,Wami / Ruvu,3,1.0,True
73140,35.76432552,-5.05612669,Internal,1,0.0,True
64055of,37.59368476,-3.17869143,Pangani,1,1.0,True
9627m,32.69513378,-8.83301437,Lake Rukwa,6,0.0,False
2065d,34.81850095,-4.75566441,Internal,2,1.0,True
16431cxh,34.67224445,-5.53783205,Rufiji,2,250.0,True
56836awk,33.93486716,-9.60048476,Lake Nyasa,3,0.0,True
49262j,34.77945915,-11.22739495,Lake Nyasa,3,60.0,
71468f,33.82112529,-3.45378693,Internal,2,0.0,True
46472han,37.59808729,-3.16698022,Pangani,1,1.0,True
66824ymu,37.0822917,-3.24620367,Pangani,7,1.0,True
39482,33.33969156,-3.05119187,Lake Victoria,4,0.0,True
73834jdc,30.89126047,-1.38429416,Lake Victoria,1,0.0,True
71700,30.90875692,-2.58885192,Lake Victoria,4,0.0,True
10440,35.31079677,-4.22842835,Internal,1,200.0,True
70142,35.65958369,-9.01563785,Rufiji,3,150.0,True
37851ft,32.45823274,-4.01084166,Lake Tanganyika,3,0.0,True
68452,31.44284266,-1.53233977,Lake Victoria,2,0.0,True
33728,32.94724519,-3.9079571,Internal,3,0.0,True
29001,35.2816845,-10.85415807,Ruvuma / Southern Coast,2,250.0,True
70073,34.35536198,-9.61738913,Lake Nyasa,3,0.0,True
15772,32.74649639,-5.07644599,Lake Tanganyika,6,0.0,True
8059w,39.19418204,-6.91744912,Wami / Ruvu,2,100.0,
22900,38.81647611,-4.79850572,Pangani,8,100.0,True
27040qnb,33.80346237,-8.80812172,Rufiji,7,0.0,True
32253f,37.21984298,-3.26379902,Pangani,5,,True
51969ffc,38.61625264,-5.19845413,Pangani,3,1.0,True
18433i,34.95844699,-4.65593155,Internal,2,1.0,True
37089f,31.48405581,-2.21820324,Lake Victoria,3,0.0,True
35217k,32.12991047,-8.61942992,Lake Rukwa,2,400.0,True
55540am,32.69577323,-5.03169954,Lake Tanganyika,6,0.0,True
4629,36.81834737,-3.48310691,Pangani,2,100.0,True
10398,36.68266629,-3.35952195,Pangani,3,1.0,True
51042ko,33.26141634,-3.86799448,Internal,3,0.0,True
23365ms,31.68476441,-2.78291911,Lake Victoria,4,0.0,True
48668q,33.90378315,-9.46087163,Lake Nyasa,3,0.0,True
27381gg,38.81257147,-4.82115901,Pangani,8,1.0,True
42362ppq,37.63926861,-3.56390663,Pangani,2,70.0,True
8332,0.0,-2e-08,Lake Victoria,1,0.0,
32156ch,32.84347513,-8.97214186,Lake Rukwa,6,0.0,False
65975e,32.92703754,-1.9687892,Lake Victoria,1,400.0,True
23258,37.4666131,-3.58896419,Pangani,2,,True
72468xki,34.38107177,-4.50378813,Internal,1,195.0,True
15284,37.6699574,-3.70698703,Pangani,2,130.0,True
12410z,35.59379568,-4.32908674,Internal,1,720.0,
22207yw,34.0211968,-3.58322918,Internal,2,0.0,True
13269yc,39.02486128,-7.04544546,Wami / Ruvu,3,250.0,True
851,35.30941452,-3.52889242,Internal,30,150.0,True
42881w,31.77374296,-1.00613996,Lake Victoria,7,0.0,True
34142vm,37.45631543,-6.30464216,Wami / Ruvu,6,1.0,True
12695,35.83424112,-4.48542747,Internal,1,0.0,True
32501dsc,37.46354365,-6.3058258,Wami / Ruvu,6,1.0,False
65431,0.0,-2e-08,Lake Tanganyika,6,0.0,True
31400k,33.01834217,-4.93217651,Lake Tanganyika,3,0.0,True
32643qpf,34.57586051,-1.39170139,Lake Victoria,1,1200.0,True
22781in,37.43811209,-6.36063798,Wami / Ruvu,6,,True
19074,33.87018103,-9.60454485,Lake Nyasa,3,0.0,True
42411wdp,34.129279700000005,-9.27361241,Lake Nyasa,3,0.0,True
3838s,35.6751397,-10.65049473,Lake Nyasa,4,950.0,False
63376rf,39.19886934,-6.91692467,Wami / Ruvu,2,100.0,
15324gx,39.46134466,-10.23294518,Ruvuma / Southern Coast,23,1.0,True
42403,31.44959539,-1.50427439,Lake Victoria,2,0.0,True
732cr,37.59914586,-3.23815282,Pangani,1,1.0,True
9843h,30.01722512,-4.82231395,Lake Tanganyika,2,230.0,True
19039g,33.43062552,-4.65351014,Internal,2,0.0,True
62822fs,39.03714549,-6.69202705,Wami / Ruvu,2,1.0,True
10882uc,36.89876919,-3.34896061,Pangani,7,98.0,True
42046q,34.78236579,-5.09451816,Internal,2,1.0,True
31528hj,37.68411392,-3.64256752,Pangani,2,140.0,True
57077tl,39.29849703,-10.33022388,Ruvuma / Southern Coast,23,1.0,
53980iws,36.64063421,-3.25766101,Pangani,2,150.0,True
47641rvt,34.09754509,-3.11955543,Lake Victoria,2,0.0,True
10606g,32.87200532,-9.22220558,Lake Rukwa,6,0.0,True
45615,0.0,-2e-08,Lake Victoria,6,0.0,True
39753f,33.05449555,-1.99336923,Lake Victoria,1,450.0,True
10246a,35.28282808,-9.75869776,Lake Nyasa,2,0.0,True
18780i,33.21479514,-8.96650853,Lake Rukwa,6,0.0,True
41249,37.34843109,-3.25618653,Pangani,4,1.0,False
16432gob,30.71424983,-1.31717531,Lake Victoria,1,0.0,True
47064cab,33.36389248,-3.05845404,Lake Victoria,4,0.0,True
14269o,35.81493517,-8.93734189,Rufiji,3,300.0,True
26413xz,35.09661172,-9.87969139,Lake Nyasa,5,130.0,True
36686nfd,32.17991506,-3.9316283,Lake Tanganyika,3,0.0,
46342,35.64273967,-6.30912331,Internal,5,0.0,True
45042e,34.58769307,-9.59333151,Lake Nyasa,4,25.0,True
61151fc,32.76428446,-8.89180184,Lake Rukwa,6,,False
73938d,36.72385607,-3.15876884,Internal,2,150.0,True
65558imk,38.09558473,-9.34062148,Ruvuma / Southern Coast,43,250.0,
45180jyn,37.20452954,-4.46238581,Pangani,4,200.0,True
38081xf,36.80076485,-3.36280379,Pangani,7,350.0,True
6124,36.85303468,-3.38688221,Pangani,7,98.0,True
17159,33.66368647,-2.94351912,Lake Victoria,2,0.0,True
72915,37.1204573,-6.69401879,Wami / Ruvu,1,50.0,True
1246ep,39.02539171,-10.86560823,Ruvuma / Southern Coast,33,1.0,True
52914r,35.51575045,-4.56765152,Internal,2,262.0,True
12255cbs,36.04250845,-5.94283756,Wami / Ruvu,5,0.0,True
30424skr,0.0,-2e-08,Lake Victoria,2,0.0,True
25225sni,33.49699298,-9.50075799,Lake Nyasa,5,0.0,True
48300,34.75434968,-9.08665889,Rufiji,4,80.0,True
63524u,33.84524978,-1.93367519,Lake Victoria,4,600.0,True
37826skg,39.37983433,-7.080363,Wami / Ruvu,43,670.0,True
16221zpb,31.02572535,-7.55564996,Lake Tanganyika,3,1.0,False
69230vf,36.62776256,-3.2038689,Internal,2,150.0,True
39579g,39.36373493,-10.82957109,Ruvuma / Southern Coast,33,300.0,True
44103trd,33.57751505,-9.16987589,Lake Nyasa,4,0.0,True
566udw,33.98390115,-4.11794972,Internal,2,0.0,True
64026ndz,29.69377049,-4.91313741,Lake Tanganyika,4,1450.0,False
3512cv,37.59806502,-3.05052933,Internal,1,,True
61843eqs,37.31197316,-3.59685524,Pangani,4,150.0,True
35162ed,31.16192876,-3.08512648,Lake Tanganyika,4,0.0,True
23006pu,38.63842933,-5.29566853,Pangani,3,200.0,True
69655y,37.2869267,-3.21426767,Pangani,4,1.0,False
61053ghe,37.65660645,-3.07427181,Pangani,1,1.0,True
63831v,39.84700478,-10.64239399,Ruvuma / Southern Coast,1,420.0,True
38370,36.85436781,-3.13341144,Internal,7,120.0,True
62944z,33.85231467,-8.82194756,Rufiji,7,,True
58866qmq,30.40396289,-6.73961817,Lake Tanganyika,1,250.0,True
25976e,35.9858385,-2.99434469,Internal,1,1.0,False
52249,34.00881074,-9.3451981,Lake Nyasa,3,,True
10909m,35.87733045,-8.22701649,Rufiji,7,100.0,True
13880w,36.98053549,-7.67757462,Rufiji,3,250.0,True
73546m,31.12743132,-6.26977375,Lake Rukwa,1,,True
16982jie,37.40182093,-6.93823364,Wami / Ruvu,6,150.0,True
1085vg,39.43540623,-9.37623727,Ruvuma / Southern Coast,13,230.0,True
10870,38.23574293,-10.36492866,Ruvuma / Southern Coast,3,220.0,True
3518,31.78873652,-2.44790146,Lake Victoria,8,0.0,True
13651lj,34.98713077,-10.95831671,Lake Nyasa,3,20.0,
40260ws,33.36346492,-4.01190096,Internal,2,0.0,True
5373re,33.40645741,-2.83602734,Lake Victoria,4,0.0,True
20390in,37.31197479,-3.59647411,Pangani,4,150.0,True
30706rnc,39.6210154,-10.03031241,Ruvuma / Southern Coast,62,300.0,True
24610ikv,38.34963563,-6.63578077,Wami / Ruvu,1,20.0,False
41435mz,31.39297935,-7.24975081,Lake Rukwa,1,3000.0,True
13304ppt,32.42365709,-3.83316717,Lake Tanganyika,3,0.0,
40745o,37.29420662,-3.55843044,Pangani,4,150.0,True
22878wrt,34.52881076,-8.97032025,Rufiji,4,150.0,True
62182xy,34.40593545,-8.59241573,Rufiji,7,0.0,True
8196u,33.89514073,-9.45565421,Lake Nyasa,3,0.0,True
481xw,36.66308367,-6.36457452,Wami / Ruvu,3,0.0,True
19612b,39.20486233,-7.683985499999999,Rufiji,53,1.0,True
20925y,34.50392449,-9.88553275,Lake Nyasa,5,485.0,True
49166svt,33.03192882,-3.04383212,Lake Victoria,7,0.0,True
53854,36.35824062,-7.04112382,Rufiji,1,0.0,True
11021u,36.8188047,-3.17907436,Internal,7,150.0,True
28514jm,33.66830342,-9.36430932,Lake Nyasa,4,0.0,True
18723hy,29.98015755,-4.99057689,Lake Tanganyika,3,250.0,True
29628en,39.27223616,-7.10072325,Wami / Ruvu,43,150.0,True
58995zc,33.23809295,-3.89501336,Internal,3,,True
70928n,33.83097914,-9.45440139,Lake Nyasa,3,0.0,True
53869byu,32.86108683,-9.09402099,Lake Rukwa,6,0.0,True
67434ay,31.95290323,-8.76428835,Lake Rukwa,2,270.0,True
7190cst,35.33596983,-8.55918536,Rufiji,2,0.0,True
36416syq,35.54053814,-4.26332312,Internal,1,130.0,True
58142a,38.61904018,-5.21246996,Pangani,3,500.0,True
21858,36.91195295,-3.32718765,Pangani,7,120.0,True
49384sbk,31.76536109,-1.35105289,Lake Victoria,2,,True
34489qih,39.53433925,-7.00800854,Wami / Ruvu,3,90.0,True
39212d,35.85126741,-6.35833813,Rufiji,4,0.0,True
25274no,34.936196200000005,-4.14962201,Internal,1,497.0,True
72362p,33.87539582,-4.27824586,Internal,2,,True
39680,32.95403645,-4.1720607,Internal,1,0.0,False
50819j,39.26080027,-7.19757558,Wami / Ruvu,4,200.0,True
65000,34.62786073,-8.97267964,Rufiji,4,65.0,True
4423ble,34.59825174,-9.58743204,Lake Nyasa,4,20.0,True
66729j,37.84925007,-4.32457685,Pangani,3,50.0,True
6728,31.11261619,-1.56151801,Lake Victoria,1,0.0,True
31116hek,35.93699175,-6.13183794,Wami / Ruvu,5,0.0,True
62663anj,34.56892808,-9.34351835,Lake Nyasa,4,35.0,True
67029crp,33.84188429,-9.21605825,Lake Nyasa,4,0.0,True
24267a,35.36277125,-7.63059585,Rufiji,1,1.0,True
9009pnw,37.20425135,-6.02073998,Wami / Ruvu,1,,True
63557,31.90621573,-3.4727979,Lake Tanganyika,5,0.0,
57256,34.94787765,-10.97945093,Lake Nyasa,3,123.0,
11534r,38.8883736,-7.28635105,Rufiji,43,342.0,True
55144k,37.38573229,-3.30507544,Pangani,4,35.0,True
60339hme,38.36534334,-4.7279974000000005,Pangani,1,1.0,True
66834nlu,33.45618355,-3.02304132,Lake Victoria,4,0.0,True
49601k,38.56357445,-7.86495393,Rufiji,53,,False
24045lmf,33.80921618,-9.26227012,Lake Nyasa,4,0.0,True
34786,35.56255112,-4.35289261,Internal,2,289.0,True
53199,31.5239708,-1.38281021,Lake Victoria,2,,True
36838wwl,33.50645236,-3.14166727,Lake Victoria,2,0.0,True
29881,34.61938593,-11.03640022,Lake Nyasa,3,60.0,
